pid,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,count,No. of words annotated as complex by each participant,sentence_number
secwvigenp2,पर्यटन,,,,,,,,,,,,,,,,,,,,,,,0,,28
secwvigenp2,पिपियाता,,,,,,,,,,,,,,,,,,,,,,,0,,64
secwvigenp2,पुर्तगाली,उद्गम,,,,,,,,,,,,,,,,,,,,,,0,,37
secwvigenp2,पूर्णतया,,,,,,,,,,,,,,,,,,,,,,,0,,31
secwvigenp2,पेंग,,,,,,,,,,,,,,,,,,,,,,,0,,20
secwvigenp2,प्रवासियों,भिन्नताएँ,,,,,,,,,,,,,,,,,,,,,,0,,30
secwvigenp2,प्रौद्योगिकी,शोधों,प्रौद्योगिकी,,,,,,,,,,,,,,,,,,,,,0,,32
secwvigenp2,बनिहारिन,दालान,बुहार,,,,,,,,,,,,,,,,,,,,,0,,63
secwvigenp2,बेचन,गाँठ,,,,,,,,,,,,,,,,,,,,,,0,,52
secwvigenp2,भोथरी,,,,,,,,,,,,,,,,,,,,,,,0,,97
secwvigenp2,मतदाताओं,,,,,,,,,,,,,,,,,,,,,,,0,,84
secwvigenp2,मुखर,पिछड़ा,,,,,,,,,,,,,,,,,,,,,,0,,61
secwvigenp2,मुसाहबों,,,,,,,,,,,,,,,,,,,,,,,0,,42
secwvigenp2,यज्ञ,आहुति,,,,,,,,,,,,,,,,,,,,,,0,,55
secwvigenp2,लेखे,,,,,,,,,,,,,,,,,,,,,,,0,,35
secwvigenp2,वाद्य,नृत्य,अंतर्भाव,,,,,,,,,,,,,,,,,,,,,0,,25
secwvigenp2,विचलन,मर्मांतक,सक्रियताओं,निर्धारण,,,,,,,,,,,,,,,,,,,,0,,96
secwvigenp2,विनोद,क्रीड़ा,,,,,,,,,,,,,,,,,,,,,,0,,45
secwvigenp2,विलम्ब,,,,,,,,,,,,,,,,,,,,,,,0,,9
secwvigenp2,वृद्धा,,,,,,,,,,,,,,,,,,,,,,,0,,54
secwvigenp2,वैविध्य,सौंदर्य,वैविध्यों,आंतरिक,अतुल्य,,,,,,,,,,,,,,,,,,,0,,2
secwvigenp2,व्यग्रता,,,,,,,,,,,,,,,,,,,,,,,0,,66
secwvigenp2,व्रतधारियों,,,,,,,,,,,,,,,,,,,,,,,0,,43
secwvigenp2,शोहदों,,,,,,,,,,,,,,,,,,,,,,,0,,51
secwvigenp2,सँकरे,खोह,उचाटपन,,,,,,,,,,,,,,,,,,,,,0,,68
secwvigenp2,संचालन,पात्रों,पात्रों,गुण-दोष,,,,,,,,,,,,,,,,,,,,0,,33
secwvigenp2,समस्त,योगाभ्यास,पठन,सम्पुट,,,,,,,,,,,,,,,,,,,,0,,5
secwvigenp2,साहचर्य,पितृसत्तात्मक,अवधारणा,,,,,,,,,,,,,,,,,,,,,0,,87
secwvigenp2,सूत,,,,,,,,,,,,,,,,,,,,,,,0,,16
secwvigenp2,सृष्टि,वरण,,,,,,,,,,,,,,,,,,,,,,0,,94
secwvigenp2,सेवार्थी,कुंठा,नैराश्य,हीनता,असंपृक्तता,भावग्रंथियों,द्वंद्व,विद्वेषजनित,आक्रमणात्मक,मनोवृत्तियों,परित्याग,,,,,,,,,,,,,0,,29
secwvigenp2,सौभाग्यवर्धक,,,,,,,,,,,,,,,,,,,,,,,0,,38
secwvigenp3,अद्वितीय,,,,,,,,,,,,,,,,,,,,,,,0,0,1
secwvigenp3,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
secwvigenp3,आत्मीयजन,,,,,,,,,,,,,,,,,,,,,,,0,,89
secwvigenp3,उचाटपन,,,,,,,,,,,,,,,,,,,,,,,0,,68
secwvigenp3,कलाबाजियाँ,,,,,,,,,,,,,,,,,,,,,,,0,,20
secwvigenp3,कहानीपन,,,,,,,,,,,,,,,,,,,,,,,0,,99
secwvigenp3,खाट,,,,,,,,,,,,,,,,,,,,,,,0,,59
secwvigenp3,गर,,,,,,,,,,,,,,,,,,,,,,,0,,13
secwvigenp3,घबड़ाना,,,,,,,,,,,,,,,,,,,,,,,0,,17
secwvigenp3,छंद,पितृसत्तात्मक,,,,,,,,,,,,,,,,,,,,,,0,,87
secwvigenp3,जनमुरीदी,,,,,,,,,,,,,,,,,,,,,,,0,,41
secwvigenp3,जलवाष्प,,,,,,,,,,,,,,,,,,,,,,,0,,26
secwvigenp3,त्रस्त,,,,,,,,,,,,,,,,,,,,,,,0,,98
secwvigenp3,पिपियाता,पपैया,,,,,,,,,,,,,,,,,,,,,,0,,64
secwvigenp3,प्रतिस्थापन,,,,,,,,,,,,,,,,,,,,,,,0,,34
secwvigenp3,प्रभावलहरियों,एकमेक,,,,,,,,,,,,,,,,,,,,,,0,,95
secwvigenp3,प्रौद्योगिकी,प्रौद्योगिकी,,,,,,,,,,,,,,,,,,,,,,0,,32
secwvigenp3,बेचन,,,,,,,,,,,,,,,,,,,,,,,0,,52
secwvigenp3,भावग्रंथियों,आक्रमणात्मक,मनोवृत्तियों,,,,,,,,,,,,,,,,,,,,,0,,29
secwvigenp3,भोथरी,,,,,,,,,,,,,,,,,,,,,,,0,,97
secwvigenp3,मर्मांतक,,,,,,,,,,,,,,,,,,,,,,,0,,96
secwvigenp3,मांगालिक,,,,,,,,,,,,,,,,,,,,,,,0,,39
secwvigenp3,लोकप्रिय,,,,,,,,,,,,,,,,,,,,,,,0,,93
secwvigenp3,वितरण,,,,,,,,,,,,,,,,,,,,,,,0,,4
secwvigenp3,वैविध्य,वैविध्यों,,,,,,,,,,,,,,,,,,,,,,0,,2
secwvigenp3,व्यग्रता,,,,,,,,,,,,,,,,,,,,,,,0,,66
secwvigenp3,सम्पुट,,,,,,,,,,,,,,,,,,,,,,,0,,5
secwvigenp3,स्त्री,,,,,,,,,,,,,,,,,,,,,,,0,,53
secwvigenp4,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,0,7
secwvigenp4,आकर्षक,अद्वितीय,कलाकृतियों,,,,,,,,,,,,,,,,,,,,,0,,1
secwvigenp4,आक्साइड,इन्फ्रारेड,पूर्णतया,,,,,,,,,,,,,,,,,,,,,0,,31
secwvigenp4,उद्गम,,,,,,,,,,,,,,,,,,,,,,,0,,37
secwvigenp4,कलाबाजियाँ,पेंग,,,,,,,,,,,,,,,,,,,,,,0,,20
secwvigenp4,कहामैं,,,,,,,,,,,,,,,,,,,,,,,0,,42
secwvigenp4,क्रिप्टोग्राफ़ी,प्रतिस्थापन,,,,,,,,,,,,,,,,,,,,,,0,,34
secwvigenp4,क्षेत्रीय,,,,,,,,,,,,,,,,,,,,,,,0,,83
secwvigenp4,गर,,,,,,,,,,,,,,,,,,,,,,,0,,13
secwvigenp4,गोलाईदार,,,,,,,,,,,,,,,,,,,,,,,0,,22
secwvigenp4,जनमुरीदी,,,,,,,,,,,,,,,,,,,,,,,0,,41
secwvigenp4,जलवाष्प,,,,,,,,,,,,,,,,,,,,,,,0,,26
secwvigenp4,ट्राय,निःशुल्क,,,,,,,,,,,,,,,,,,,,,,0,,4
secwvigenp4,तरुवर,,,,,,,,,,,,,,,,,,,,,,,0,,8
secwvigenp4,दालान,बुहार,,,,,,,,,,,,,,,,,,,,,,0,,63
secwvigenp4,नैराश्य,असंपृक्तता,भावग्रंथियों,द्वंद्व,विद्वेषजनित,आक्रमणात्मक,,,,,,,,,,,,,,,,,,0,,29
secwvigenp4,परम्परागत,,,,,,,,,,,,,,,,,,,,,,,0,,27
secwvigenp4,पर्यटन,,,,,,,,,,,,,,,,,,,,,,,0,,28
secwvigenp4,पितृसत्तात्मक,,,,,,,,,,,,,,,,,,,,,,,0,,87
secwvigenp4,पिपियाता,,,,,,,,,,,,,,,,,,,,,,,0,,64
secwvigenp4,पृष्ठीकरण,,,,,,,,,,,,,,,,,,,,,,,0,,39
secwvigenp4,प्रभावलहरियों,,,,,,,,,,,,,,,,,,,,,,,0,,95
secwvigenp4,प्रोत्साहन,,,,,,,,,,,,,,,,,,,,,,,0,,35
secwvigenp4,प्रौद्योगिकी,,,,,,,,,,,,,,,,,,,,,,,0,,32
secwvigenp4,भाशण,,,,,,,,,,,,,,,,,,,,,,,0,,17
secwvigenp4,भींचकर,,,,,,,,,,,,,,,,,,,,,,,0,,56
secwvigenp4,भींचकर,,,,,,,,,,,,,,,,,,,,,,,0,,56
secwvigenp4,भोथरी,,,,,,,,,,,,,,,,,,,,,,,0,,97
secwvigenp4,मतदाताओं,,,,,,,,,,,,,,,,,,,,,,,0,,84
secwvigenp4,मर्मांतक,,,,,,,,,,,,,,,,,,,,,,,0,,96
secwvigenp4,मशक्कत,,,,,,,,,,,,,,,,,,,,,,,0,,14
secwvigenp4,मीनारों,कोहरा,,,,,,,,,,,,,,,,,,,,,,0,,67
secwvigenp4,मुखर,,,,,,,,,,,,,,,,,,,,,,,0,,61
secwvigenp4,योगाभ्यास,सम्पुट,,,,,,,,,,,,,,,,,,,,,,0,,5
secwvigenp4,रचबस,,,,,,,,,,,,,,,,,,,,,,,0,,88
secwvigenp4,रणथम्भौर,,,,,,,,,,,,,,,,,,,,,,,0,,0
secwvigenp4,वाद्य,अंतर्भाव,,,,,,,,,,,,,,,,,,,,,,0,,25
secwvigenp4,व्यग्रता,,,,,,,,,,,,,,,,,,,,,,,0,,66
secwvigenp4,व्रतधारियों,,,,,,,,,,,,,,,,,,,,,,,0,,43
secwvigenp4,शोहदों,,,,,,,,,,,,,,,,,,,,,,,0,,51
secwvigenp4,संचालन,,,,,,,,,,,,,,,,,,,,,,,0,,33
secwvigenp4,संपादित,,,,,,,,,,,,,,,,,,,,,,,0,,70
secwvigenp4,सशक्तिकरण,,,,,,,,,,,,,,,,,,,,,,,0,,6
secwvigenp4,सांस्कृतिक,वैविध्य,वैविध्यों,ऐक्य,विशिष्टता,,,,,,,,,,,,,,,,,,,0,,2
secwvigenp4,सूत,,,,,,,,,,,,,,,,,,,,,,,0,,16
secwvigenp4,स्वजातीय,,,,,,,,,,,,,,,,,,,,,,,0,,89
secwvigenp4,स्वामिनी,,,,,,,,,,,,,,,,,,,,,,,0,,49
secwvigenp5,अकुशल,,,,,,,,,,,,,,,,,,,,,,,0,0,73
secwvigenp5,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
secwvigenp5,उद्गम,,,,,,,,,,,,,,,,,,,,,,,0,,37
secwvigenp5,कूट,कूट,कूट,प्रतिस्थापन,,,,,,,,,,,,,,,,,,,,0,,34
secwvigenp5,क्रीड़ा,,,,,,,,,,,,,,,,,,,,,,,0,,45
secwvigenp5,जलवाष्प,,,,,,,,,,,,,,,,,,,,,,,0,,26
secwvigenp5,जीवंतता,,,,,,,,,,,,,,,,,,,,,,,0,,91
secwvigenp5,तरुवर,,,,,,,,,,,,,,,,,,,,,,,0,,8
secwvigenp5,दुर्बलताओं,कुंठा,असहायता,असंपृक्तता,भावग्रंथियों,विद्वेषजनित,मनोवृत्तियों,,,,,,,,,,,,,,,,,0,,29
secwvigenp5,निर्मित,कलाकृतियों,,,,,,,,,,,,,,,,,,,,,,0,,1
secwvigenp5,निःशुल्क,वितरण,,,,,,,,,,,,,,,,,,,,,,0,,4
secwvigenp5,निहित,,,,,,,,,,,,,,,,,,,,,,,0,,93
secwvigenp5,परम्परागत,,,,,,,,,,,,,,,,,,,,,,,0,,27
secwvigenp5,पिपियाता,,,,,,,,,,,,,,,,,,,,,,,0,,64
secwvigenp5,पेंग,,,,,,,,,,,,,,,,,,,,,,,0,,20
secwvigenp5,प्रौद्योगिकी,प्रौद्योगिकी,,,,,,,,,,,,,,,,,,,,,,0,,32
secwvigenp5,बड़बड़ाहट,,,,,,,,,,,,,,,,,,,,,,,0,,61
secwvigenp5,बनिहारिन,,,,,,,,,,,,,,,,,,,,,,,0,,63
secwvigenp5,भोथरी,,,,,,,,,,,,,,,,,,,,,,,0,,97
secwvigenp5,मर्मांतक,सक्रियताओं,,,,,,,,,,,,,,,,,,,,,,0,,96
secwvigenp5,मशक्कत,,,,,,,,,,,,,,,,,,,,,,,0,,14
secwvigenp5,वन,,,,,,,,,,,,,,,,,,,,,,,0,,0
secwvigenp5,वाद्य,,,,,,,,,,,,,,,,,,,,,,,0,,25
secwvigenp5,विलम्ब,,,,,,,,,,,,,,,,,,,,,,,0,,9
secwvigenp5,विलायत,,,,,,,,,,,,,,,,,,,,,,,0,,11
secwvigenp5,वैविध्य,वैविध्यों,ऐक्य,विशिष्टता,,,,,,,,,,,,,,,,,,,,0,,2
secwvigenp5,व्यग्रता,,,,,,,,,,,,,,,,,,,,,,,0,,66
secwvigenp5,व्रतधारियों,,,,,,,,,,,,,,,,,,,,,,,0,,43
secwvigenp5,शोहदों,,,,,,,,,,,,,,,,,,,,,,,0,,51
secwvigenp5,सँकरे,उचाटपन,,,,,,,,,,,,,,,,,,,,,,0,,68
secwvigenp5,संपादित,,,,,,,,,,,,,,,,,,,,,,,0,,70
secwvigenp5,समस्त,सम्पुट,,,,,,,,,,,,,,,,,,,,,,0,,5
secwvigenp5,सशक्तिकरण,,,,,,,,,,,,,,,,,,,,,,,0,,6
secwvigenp5,संशोधन,संक्षिप्तीकरण,चिहों,,,,,,,,,,,,,,,,,,,,,0,,39
secwvigenp5,साहचर्य,पितृसत्तात्मक,अवधारणा,,,,,,,,,,,,,,,,,,,,,0,,87
secwvigenp5,सौभाग्यवर्धक,,,,,,,,,,,,,,,,,,,,,,,0,,38
secwvigenp5,स्मृतियाँ,प्रभावलहरियों,,,,,,,,,,,,,,,,,,,,,,0,,95
secwvigenp5,स्वजातीय,आत्मीयजन,,,,,,,,,,,,,,,,,,,,,,0,,89
secwvigenp5,स्वामिनी,,,,,,,,,,,,,,,,,,,,,,,0,,49
sevcwenteigenp1,अड़चने,,,,,,,,,,,,,,,,,,,,,,,0,0,9
sevcwenteigenp1,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
sevcwenteigenp1,अधिभार,,,,,,,,,,,,,,,,,,,,,,,0,,73
sevcwenteigenp1,अभियुक्तों,,,,,,,,,,,,,,,,,,,,,,,0,,74
sevcwenteigenp1,आमदनी,,,,,,,,,,,,,,,,,,,,,,,0,,84
sevcwenteigenp1,आम्र,मंजरी,,,,,,,,,,,,,,,,,,,,,,0,,30
sevcwenteigenp1,उपदेशों,,,,,,,,,,,,,,,,,,,,,,,0,,99
sevcwenteigenp1,उल्का,,,,,,,,,,,,,,,,,,,,,,,0,,33
sevcwenteigenp1,एधास्तर,,,,,,,,,,,,,,,,,,,,,,,0,,25
sevcwenteigenp1,एशियाई,,,,,,,,,,,,,,,,,,,,,,,0,,80
sevcwenteigenp1,क़त्ले,,,,,,,,,,,,,,,,,,,,,,,0,,31
sevcwenteigenp1,कदाचित्,,,,,,,,,,,,,,,,,,,,,,,0,,42
sevcwenteigenp1,कर्कश,,,,,,,,,,,,,,,,,,,,,,,0,,85
sevcwenteigenp1,गहमरी,,,,,,,,,,,,,,,,,,,,,,,0,,96
sevcwenteigenp1,जुलाहे,,,,,,,,,,,,,,,,,,,,,,,0,,14
sevcwenteigenp1,तत्पश्चात्,,,,,,,,,,,,,,,,,,,,,,,0,,46
sevcwenteigenp1,तरुवर,,,,,,,,,,,,,,,,,,,,,,,0,,8
sevcwenteigenp1,तिरछी,,,,,,,,,,,,,,,,,,,,,,,0,,40
sevcwenteigenp1,तौफीक,,,,,,,,,,,,,,,,,,,,,,,0,,77
sevcwenteigenp1,त्वचा,,,,,,,,,,,,,,,,,,,,,,,0,,3
sevcwenteigenp1,द्विपक्षीय,,,,,,,,,,,,,,,,,,,,,,,0,,81
sevcwenteigenp1,ध्वन्यात्मकता,,,,,,,,,,,,,,,,,,,,,,,0,,86
sevcwenteigenp1,नागार्जुन,,,,,,,,,,,,,,,,,,,,,,,0,,98
sevcwenteigenp1,निर्धारित,,,,,,,,,,,,,,,,,,,,,,,0,,38
sevcwenteigenp1,परिक्रमा,परिक्रमा,,,,,,,,,,,,,,,,,,,,,,0,,36
sevcwenteigenp1,प्रकार,,,,,,,,,,,,,,,,,,,,,,,0,,26
sevcwenteigenp1,प्रकार,,,,,,,,,,,,,,,,,,,,,,,0,,87
sevcwenteigenp1,प्रशासन,,,,,,,,,,,,,,,,,,,,,,,0,,34
sevcwenteigenp1,फॉउंडेशन,,,,,,,,,,,,,,,,,,,,,,,0,,4
sevcwenteigenp1,बदहवास,,,,,,,,,,,,,,,,,,,,,,,0,,69
sevcwenteigenp1,मछलियों,,,,,,,,,,,,,,,,,,,,,,,0,,90
sevcwenteigenp1,मार्क्सवाद,,,,,,,,,,,,,,,,,,,,,,,0,,91
sevcwenteigenp1,मुट्ठी,,,,,,,,,,,,,,,,,,,,,,,0,,44
sevcwenteigenp1,लकज़री,,,,,,,,,,,,,,,,,,,,,,,0,,27
sevcwenteigenp1,वैविध्य,वैविध्यों,,,,,,,,,,,,,,,,,,,,,,0,,2
sevcwenteigenp1,शब्दाडंबर,,,,,,,,,,,,,,,,,,,,,,,0,,97
sevcwenteigenp1,शिवराज,,,,,,,,,,,,,,,,,,,,,,,0,,64
sevcwenteigenp1,श्रेयस्कर,,,,,,,,,,,,,,,,,,,,,,,0,,63
sevcwenteigenp1,सड़ांध,,,,,,,,,,,,,,,,,,,,,,,0,,92
sevcwenteigenp1,समृद्धि,,,,,,,,,,,,,,,,,,,,,,,0,,39
sevcwenteigenp1,सम्पुट,,,,,,,,,,,,,,,,,,,,,,,0,,5
sevcwenteigenp1,संवेदनाओं,,,,,,,,,,,,,,,,,,,,,,,0,,94
sevcwenteigenp1,संसद,,,,,,,,,,,,,,,,,,,,,,,0,,83
sevcwenteigenp1,संस्कृति,,,,,,,,,,,,,,,,,,,,,,,0,,95
sevcwenteigenp1,सिद्धान्‍त,,,,,,,,,,,,,,,,,,,,,,,0,,19
sevcwenteigenp1,सैरगाह,,,,,,,,,,,,,,,,,,,,,,,0,,71
sevcwenteigenp1,स्त्रियों,,,,,,,,,,,,,,,,,,,,,,,0,,65
sevcwenteigenp1,स्यालकोट,,,,,,,,,,,,,,,,,,,,,,,0,,68
sevcwenteigenp1,स्लेटी,,,,,,,,,,,,,,,,,,,,,,,0,,37
sevcwenteigenp1,हज़ारीबाग,चौपारण,,,,,,,,,,,,,,,,,,,,,,0,,75
sevcwenteigenp1,हाफिज,,,,,,,,,,,,,,,,,,,,,,,0,,57
sevcwenteigenp1,होहल्‍ला,,,,,,,,,,,,,,,,,,,,,,,0,,10
sevcwenteigenp2,अंतरिक्ष,,,,,,,,,,,,,,,,,,,,,,,0,0,33
sevcwenteigenp2,अतिरिक्त,,,,,,,,,,,,,,,,,,,,,,,0,,90
sevcwenteigenp2,अद्वितीय,,,,,,,,,,,,,,,,,,,,,,,0,,1
sevcwenteigenp2,अनुसंधान,,,,,,,,,,,,,,,,,,,,,,,0,,38
sevcwenteigenp2,ईंधन,अधिभार,,,,,,,,,,,,,,,,,,,,,,0,,73
sevcwenteigenp2,उपरोपिका,एधास्तर,वृंत,एधास्तर,,,,,,,,,,,,,,,,,,,,0,,25
sevcwenteigenp2,कर्कश,,,,,,,,,,,,,,,,,,,,,,,0,,85
sevcwenteigenp2,गोमती,,,,,,,,,,,,,,,,,,,,,,,0,,48
sevcwenteigenp2,ग्रामीण,सशक्तिकरण,इफको,,,,,,,,,,,,,,,,,,,,,0,,6
sevcwenteigenp2,चौपारण,,,,,,,,,,,,,,,,,,,,,,,0,,75
sevcwenteigenp2,छींटे,,,,,,,,,,,,,,,,,,,,,,,0,,68
sevcwenteigenp2,छुऊँगा,,,,,,,,,,,,,,,,,,,,,,,0,,53
sevcwenteigenp2,जाट,,,,,,,,,,,,,,,,,,,,,,,0,,55
sevcwenteigenp2,जामे,,,,,,,,,,,,,,,,,,,,,,,0,,16
sevcwenteigenp2,जुलाहे,,,,,,,,,,,,,,,,,,,,,,,0,,14
sevcwenteigenp2,तरुवर,,,,,,,,,,,,,,,,,,,,,,,0,,8
sevcwenteigenp2,तानों,,,,,,,,,,,,,,,,,,,,,,,0,,51
sevcwenteigenp2,त्वचा,,,,,,,,,,,,,,,,,,,,,,,0,,28
sevcwenteigenp2,ध्वन्यात्मकता,,,,,,,,,,,,,,,,,,,,,,,0,,86
sevcwenteigenp2,नामावली,,,,,,,,,,,,,,,,,,,,,,,0,,87
sevcwenteigenp2,न्यायिक,,,,,,,,,,,,,,,,,,,,,,,0,,74
sevcwenteigenp2,पंडे,,,,,,,,,,,,,,,,,,,,,,,0,,46
sevcwenteigenp2,बब्बू,गठीले,,,,,,,,,,,,,,,,,,,,,,0,,57
sevcwenteigenp2,बैक,,,,,,,,,,,,,,,,,,,,,,,0,,70
sevcwenteigenp2,मंजरी,,,,,,,,,,,,,,,,,,,,,,,0,,30
sevcwenteigenp2,मस्तिष्क,,,,,,,,,,,,,,,,,,,,,,,0,,96
sevcwenteigenp2,रंजकता,,,,,,,,,,,,,,,,,,,,,,,0,,37
sevcwenteigenp2,वाहवाह,,,,,,,,,,,,,,,,,,,,,,,0,,60
sevcwenteigenp2,वितरण,,,,,,,,,,,,,,,,,,,,,,,0,,4
sevcwenteigenp2,विनियोग,,,,,,,,,,,,,,,,,,,,,,,0,,26
sevcwenteigenp2,वैविध्य,आंतरिक,,,,,,,,,,,,,,,,,,,,,,0,,2
sevcwenteigenp2,शब्दाडंबर,द्वंद्व,तीक्ष्ण,,,,,,,,,,,,,,,,,,,,,0,,97
sevcwenteigenp2,श्रेयस्कर,कृति,,,,,,,,,,,,,,,,,,,,,,0,,63
sevcwenteigenp2,सड़ांध,,,,,,,,,,,,,,,,,,,,,,,0,,92
sevcwenteigenp2,समस्त,,,,,,,,,,,,,,,,,,,,,,,0,,5
sevcwenteigenp2,समस्त,,,,,,,,,,,,,,,,,,,,,,,0,,99
sevcwenteigenp2,समृद्धि,,,,,,,,,,,,,,,,,,,,,,,0,,39
sevcwenteigenp2,साप्ताहिक,सैरगाह,,,,,,,,,,,,,,,,,,,,,,0,,71
sevcwenteigenp2,सेंधमारी,,,,,,,,,,,,,,,,,,,,,,,0,,89
sevcwenteigenp2,स्त्रियों,,,,,,,,,,,,,,,,,,,,,,,0,,65
sevcwenteigenp2,स्‍वत,उत्‍पत्ति,सिद्धान्‍त,,,,,,,,,,,,,,,,,,,,,0,,19
sevcwenteigenp2,हँडिया,,,,,,,,,,,,,,,,,,,,,,,0,,66
sevcwenteigenp3,अंग्रेज़ी,,,,,,,,,,,,,,,,,,,,,,,0,0,82
sevcwenteigenp3,अड़चने,,,,,,,,,,,,,,,,,,,,,,,0,,9
sevcwenteigenp3,अतिरिक्त,पर्व,उल्लेख,बैसाख,,,,,,,,,,,,,,,,,,,,0,,90
sevcwenteigenp3,अद्वितीय,,,,,,,,,,,,,,,,,,,,,,,0,,1
sevcwenteigenp3,अधिग्राहण,,,,,,,,,,,,,,,,,,,,,,,0,,7
sevcwenteigenp3,अनुसंधान,उपग्रह,प्रक्षेपण,,,,,,,,,,,,,,,,,,,,,0,,38
sevcwenteigenp3,अभियुक्तों,हिरासत,,,,,,,,,,,,,,,,,,,,,,0,,74
sevcwenteigenp3,आदर्श,लोकप्रिय,नायक,,,,,,,,,,,,,,,,,,,,,0,,29
sevcwenteigenp3,आबादी,स्लेटी,रंजकता,क्षीण,,,,,,,,,,,,,,,,,,,,0,,37
sevcwenteigenp3,आम्र,मंजरी,माहात्म्य,,,,,,,,,,,,,,,,,,,,,0,,30
sevcwenteigenp3,आर्थिक,समृद्धि,निर्भर,,,,,,,,,,,,,,,,,,,,,0,,39
sevcwenteigenp3,इतराईं,,,,,,,,,,,,,,,,,,,,,,,0,,59
sevcwenteigenp3,इनफिनिटी,,,,,,,,,,,,,,,,,,,,,,,0,,27
sevcwenteigenp3,ईंधन,अधिभार,,,,,,,,,,,,,,,,,,,,,,0,,73
sevcwenteigenp3,उपदेशों,समस्त,,,,,,,,,,,,,,,,,,,,,,0,,99
sevcwenteigenp3,उपरोपिका,एधास्तर,वृंत,एधास्तर,,,,,,,,,,,,,,,,,,,,0,,25
sevcwenteigenp3,उम्र,,,,,,,,,,,,,,,,,,,,,,,0,,77
sevcwenteigenp3,उल्का,पिंड,परत,,,,,,,,,,,,,,,,,,,,,0,,33
sevcwenteigenp3,एक्स,,,,,,,,,,,,,,,,,,,,,,,0,,61
sevcwenteigenp3,एहसास,,,,,,,,,,,,,,,,,,,,,,,0,,72
sevcwenteigenp3,कंजूस,जामे,,,,,,,,,,,,,,,,,,,,,,0,,16
sevcwenteigenp3,कदाचित्,क्रुद्ध,,,,,,,,,,,,,,,,,,,,,,0,,42
sevcwenteigenp3,कर्कश,विनती,,,,,,,,,,,,,,,,,,,,,,0,,85
sevcwenteigenp3,कार्यरत,,,,,,,,,,,,,,,,,,,,,,,0,,70
sevcwenteigenp3,कोख,,,,,,,,,,,,,,,,,,,,,,,0,,79
sevcwenteigenp3,कोठरी,निगाह,,,,,,,,,,,,,,,,,,,,,,0,,64
sevcwenteigenp3,गहमरी,मस्तिष्क,,,,,,,,,,,,,,,,,,,,,,0,,96
sevcwenteigenp3,घरेलू,मिलाजुला,,,,,,,,,,,,,,,,,,,,,,0,,80
sevcwenteigenp3,घूमूँ,टहलूँ,,,,,,,,,,,,,,,,,,,,,,0,,21
sevcwenteigenp3,चरित्र,,,,,,,,,,,,,,,,,,,,,,,0,,95
sevcwenteigenp3,चिमटते,,,,,,,,,,,,,,,,,,,,,,,0,,20
sevcwenteigenp3,चौपारण,दर्जनों,,,,,,,,,,,,,,,,,,,,,,0,,75
sevcwenteigenp3,जन्मदाता,तजरबा,,,,,,,,,,,,,,,,,,,,,,0,,47
sevcwenteigenp3,जुलाहे,चूल्हा,,,,,,,,,,,,,,,,,,,,,,0,,14
sevcwenteigenp3,झटपट,,,,,,,,,,,,,,,,,,,,,,,0,,22
sevcwenteigenp3,ठिठुरते,,,,,,,,,,,,,,,,,,,,,,,0,,23
sevcwenteigenp3,तत्पश्चात्,पंडे,,,,,,,,,,,,,,,,,,,,,,0,,46
sevcwenteigenp3,तरुवर,,,,,,,,,,,,,,,,,,,,,,,0,,8
sevcwenteigenp3,तलाशी,जबर्दस्त,,,,,,,,,,,,,,,,,,,,,,0,,58
sevcwenteigenp3,तानों,,,,,,,,,,,,,,,,,,,,,,,0,,51
sevcwenteigenp3,तिरछी,दृष्टि,,,,,,,,,,,,,,,,,,,,,,0,,40
sevcwenteigenp3,त्वचा,,,,,,,,,,,,,,,,,,,,,,,0,,3
sevcwenteigenp3,दण्डित,,,,,,,,,,,,,,,,,,,,,,,0,,13
sevcwenteigenp3,दरअसल,पत्ते,,,,,,,,,,,,,,,,,,,,,,0,,78
sevcwenteigenp3,दशा,कंठ,,,,,,,,,,,,,,,,,,,,,,0,,49
sevcwenteigenp3,दाढिय़ों,,,,,,,,,,,,,,,,,,,,,,,0,,55
sevcwenteigenp3,दाँव,पेंच,,,,,,,,,,,,,,,,,,,,,,0,,24
sevcwenteigenp3,दूने,चौगुने,लत,,,,,,,,,,,,,,,,,,,,,0,,41
sevcwenteigenp3,धारणा,स्‍वत,उत्‍पत्ति,सिद्धान्‍त,,,,,,,,,,,,,,,,,,,,0,,19
sevcwenteigenp3,ध्वन्यात्मकता,,,,,,,,,,,,,,,,,,,,,,,0,,86
sevcwenteigenp3,नागार्जुन,एहसास,,,,,,,,,,,,,,,,,,,,,,0,,98
sevcwenteigenp3,नाटे,गठीले,यतीमखाने,,,,,,,,,,,,,,,,,,,,,0,,57
sevcwenteigenp3,नामावली,निश्चय,,,,,,,,,,,,,,,,,,,,,,0,,87
sevcwenteigenp3,निमन्त्रण,जमजम,स्यालकोट,,,,,,,,,,,,,,,,,,,,,0,,68
